MemberId,Type,Name,Signature,StartLine,EndLine,LineCount,Modifiers,ReturnType,Parameters
"Method|ModsDataGridRow_OnLoaded(object,RoutedEventArgs)|L4815",Method,ModsDataGridRow_OnLoaded,"ModsDataGridRow_OnLoaded(object,RoutedEventArgs)",4815,4828,14,private,void,"object sender, RoutedEventArgs e"
"Method|ModsDataGridRow_OnDataContextChanged(object,DependencyPropertyChangedEventArgs)|L4830",Method,ModsDataGridRow_OnDataContextChanged,"ModsDataGridRow_OnDataContextChanged(object,DependencyPropertyChangedEventArgs)",4830,4839,10,private,void,"object sender, DependencyPropertyChangedEventArgs e"
"Method|ModsDataGridRow_OnUnloaded(object,RoutedEventArgs)|L4841",Method,ModsDataGridRow_OnUnloaded,"ModsDataGridRow_OnUnloaded(object,RoutedEventArgs)",4841,4851,11,private,void,"object sender, RoutedEventArgs e"
"Method|ModsDataGridRow_OnMouseEnter(object,MouseEventArgs)|L4853",Method,ModsDataGridRow_OnMouseEnter,"ModsDataGridRow_OnMouseEnter(object,MouseEventArgs)",4853,4863,11,private,void,"object sender, MouseEventArgs e"
"Method|ModsDataGridRow_OnMouseLeave(object,MouseEventArgs)|L4865",Method,ModsDataGridRow_OnMouseLeave,"ModsDataGridRow_OnMouseLeave(object,MouseEventArgs)",4865,4875,11,private,void,"object sender, MouseEventArgs e"
Method|ResetRowOverlays(DataGridRow)|L4877,Method,ResetRowOverlays,ResetRowOverlays(DataGridRow),4877,4913,37,private static,void,DataGridRow row
Method|AreHoverOverlaysSuppressed()|L4915,Method,AreHoverOverlaysSuppressed,AreHoverOverlaysSuppressed(),4915,4918,4,private,bool,
Method|AreHoverOverlaysSuppressed(DataGridRow)|L4920,Method,AreHoverOverlaysSuppressed,AreHoverOverlaysSuppressed(DataGridRow),4920,4923,4,private static,bool,DataGridRow row
Method|AreHoverEffectsDisabled(DependencyObject)|L4925,Method,AreHoverEffectsDisabled,AreHoverEffectsDisabled(DependencyObject),4925,4928,4,private static,bool,DependencyObject dependencyObject
Method|ClearRowOverlayValues(DataGridRow)|L4930,Method,ClearRowOverlayValues,ClearRowOverlayValues(DataGridRow),4930,4940,11,private static,void,DataGridRow row
Method|RefreshHoverOverlayState()|L4942,Method,RefreshHoverOverlayState,RefreshHoverOverlayState(),4942,4946,5,private,void,
Method|RefreshRowHoverOverlays(DataGrid?)|L4948,Method,RefreshRowHoverOverlays,RefreshRowHoverOverlays(DataGrid?),4948,4956,9,private static,void,DataGrid? dataGrid
"Method|UpdateRowModSubscription(DataGridRow,ModListItemViewModel?)|L4958",Method,UpdateRowModSubscription,"UpdateRowModSubscription(DataGridRow,ModListItemViewModel?)",4958,4988,31,private static,void,"DataGridRow row, ModListItemViewModel? newMod"
"Method|SetBoundMod(DataGridRow,ModListItemViewModel?)|L4990",Method,SetBoundMod,"SetBoundMod(DataGridRow,ModListItemViewModel?)",4990,4993,4,private static,void,"DataGridRow row, ModListItemViewModel? mod"
Method|GetBoundMod(DataGridRow)|L4995,Method,GetBoundMod,GetBoundMod(DataGridRow),4995,4998,4,private static,ModListItemViewModel?,DataGridRow row
"Method|SetBoundModHandler(DataGridRow,PropertyChangedEventHandler?)|L5000",Method,SetBoundModHandler,"SetBoundModHandler(DataGridRow,PropertyChangedEventHandler?)",5000,5003,4,private static,void,"DataGridRow row, PropertyChangedEventHandler? handler"
Method|GetBoundModHandler(DataGridRow)|L5005,Method,GetBoundModHandler,GetBoundModHandler(DataGridRow),5005,5008,4,private static,PropertyChangedEventHandler?,DataGridRow row
"Method|SetRowIsHovered(DataGridRow,bool)|L5010",Method,SetRowIsHovered,"SetRowIsHovered(DataGridRow,bool)",5010,5013,4,private static,void,"DataGridRow row, bool value"
Method|GetRowIsHovered(DataGridRow)|L5015,Method,GetRowIsHovered,GetRowIsHovered(DataGridRow),5015,5018,4,private static,bool,DataGridRow row
"Method|ModDatabasePageButton_OnClick(object,RoutedEventArgs)|L5020",Method,ModDatabasePageButton_OnClick,"ModDatabasePageButton_OnClick(object,RoutedEventArgs)",5020,5028,9,private,void,"object sender, RoutedEventArgs e"
"Method|SelectedModCopyForServerButton_OnClick(object,RoutedEventArgs)|L5030",Method,SelectedModCopyForServerButton_OnClick,"SelectedModCopyForServerButton_OnClick(object,RoutedEventArgs)",5030,5055,26,private,void,"object sender, RoutedEventArgs e"
"Method|EditConfigButton_OnClick(object,RoutedEventArgs)|L5057",Method,EditConfigButton_OnClick,"EditConfigButton_OnClick(object,RoutedEventArgs)",5057,5142,86,private,void,"object sender, RoutedEventArgs e"
"Method|DeleteModButton_OnClick(object,RoutedEventArgs)|L5144",Method,DeleteModButton_OnClick,"DeleteModButton_OnClick(object,RoutedEventArgs)",5144,5159,16,private async,void,"object sender, RoutedEventArgs e"
"Method|CloseModInfoButton_OnClick(object,RoutedEventArgs)|L5161",Method,CloseModInfoButton_OnClick,"CloseModInfoButton_OnClick(object,RoutedEventArgs)",5161,5165,5,private,void,"object sender, RoutedEventArgs e"
Method|DeleteSelectedModsAsync()|L5167,Method,DeleteSelectedModsAsync,DeleteSelectedModsAsync(),5167,5179,13,private async,Task,
Method|DeleteSingleModAsync(ModListItemViewModel)|L5181,Method,DeleteSingleModAsync,DeleteSingleModAsync(ModListItemViewModel),5181,5220,40,private async,Task,ModListItemViewModel mod
Method|DeleteMultipleModsAsync(IReadOnlyList<ModListItemViewModel>)|L5222,Method,DeleteMultipleModsAsync,DeleteMultipleModsAsync(IReadOnlyList<ModListItemViewModel>),5222,5293,72,private async,Task,IReadOnlyList<ModListItemViewModel> mods
"Method|TryDeleteModAtPath(ModListItemViewModel,string)|L5295",Method,TryDeleteModAtPath,"TryDeleteModAtPath(ModListItemViewModel,string)",5295,5333,39,private,bool,"ModListItemViewModel mod, string modPath"
"Method|FixModButton_OnClick(object,RoutedEventArgs)|L5335",Method,FixModButton_OnClick,"FixModButton_OnClick(object,RoutedEventArgs)",5335,5453,119,private async,void,"object sender, RoutedEventArgs e"
"Method|InstallModButton_OnClick(object,RoutedEventArgs)|L5455",Method,InstallModButton_OnClick,"InstallModButton_OnClick(object,RoutedEventArgs)",5455,5557,103,private async,void,"object sender, RoutedEventArgs e"
"Method|InstallOrUpdateDependencyAsync(ModDependencyInfo,ModListItemViewModel?)|L5559",Method,InstallOrUpdateDependencyAsync,"InstallOrUpdateDependencyAsync(ModDependencyInfo,ModListItemViewModel?)",5559,5655,97,private async,"Task<(bool Success, string Message)>","ModDependencyInfo dependency, ModListItemViewModel? installedMod"
"Method|SelectReleaseForDependency(ModDependencyInfo,ModDatabaseInfo)|L5657",Method,SelectReleaseForDependency,"SelectReleaseForDependency(ModDependencyInfo,ModDatabaseInfo)",5657,5696,40,private static,ModReleaseInfo?,"ModDependencyInfo dependency, ModDatabaseInfo info"
Method|SelectReleaseForInstall(ModListItemViewModel)|L5698,Method,SelectReleaseForInstall,SelectReleaseForInstall(ModListItemViewModel),5698,5705,8,private static,ModReleaseInfo?,ModListItemViewModel mod
"Method|UpdateModButton_OnClick(object,RoutedEventArgs)|L5707",Method,UpdateModButton_OnClick,"UpdateModButton_OnClick(object,RoutedEventArgs)",5707,5723,17,private async,void,"object sender, RoutedEventArgs e"
"Method|SelectedModVersionComboBox_OnSelectionChanged(object,SelectionChangedEventArgs)|L5725",Method,SelectedModVersionComboBox_OnSelectionChanged,"SelectedModVersionComboBox_OnSelectionChanged(object,SelectionChangedEventArgs)",5725,5749,25,private async,void,"object sender, SelectionChangedEventArgs e"
"Method|SelectedModVersionComboBox_OnDropDownOpened(object,EventArgs)|L5751",Method,SelectedModVersionComboBox_OnDropDownOpened,"SelectedModVersionComboBox_OnDropDownOpened(object,EventArgs)",5751,5771,21,private,void,"object sender, EventArgs e"
"Method|UpdateAllModsMenuItem_OnClick(object,RoutedEventArgs)|L5773",Method,UpdateAllModsMenuItem_OnClick,"UpdateAllModsMenuItem_OnClick(object,RoutedEventArgs)",5773,5822,50,private async,void,"object sender, RoutedEventArgs e"
"Method|CheckModsCompatibilityMenuItem_OnClick(object,RoutedEventArgs)|L5824",Method,CheckModsCompatibilityMenuItem_OnClick,"CheckModsCompatibilityMenuItem_OnClick(object,RoutedEventArgs)",5824,5928,105,private async,void,"object sender, RoutedEventArgs e"
"Method|EvaluateCompatibility(ModListItemViewModel,string,string,bool)|L5930",Method,EvaluateCompatibility,"EvaluateCompatibility(ModListItemViewModel,string,string,bool)",5930,6005,76,private static,CompatibilityEvaluation,"ModListItemViewModel mod, string targetVersion, string displayName, bool requireExactMatch"
"Method|ReleaseSupportsVersion(ModReleaseInfo,string,bool)|L6007",Method,ReleaseSupportsVersion,"ReleaseSupportsVersion(ModReleaseInfo,string,bool)",6007,6019,13,private static,bool,"ModReleaseInfo release, string targetVersion, bool requireExactMatch"
"Method|ModsMenuItem_OnSubmenuOpened(object,RoutedEventArgs)|L6021",Method,ModsMenuItem_OnSubmenuOpened,"ModsMenuItem_OnSubmenuOpened(object,RoutedEventArgs)",6021,6024,4,private async,void,"object sender, RoutedEventArgs e"
"Method|DeleteCachedModsMenuItem_OnClick(object,RoutedEventArgs)|L6026",Method,DeleteCachedModsMenuItem_OnClick,"DeleteCachedModsMenuItem_OnClick(object,RoutedEventArgs)",6026,6079,54,private async,void,"object sender, RoutedEventArgs e"
"Method|SaveInstalledModsPdfMenuItem_OnClick(object,RoutedEventArgs)|L6081",Method,SaveInstalledModsPdfMenuItem_OnClick,"SaveInstalledModsPdfMenuItem_OnClick(object,RoutedEventArgs)",6081,6139,59,private,void,"object sender, RoutedEventArgs e"
"Method|TrySaveInstalledModsPdf(string,string?,string?,string,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,string?,IReadOnlyList<ModListItemViewModel>?)|L6141",Method,TrySaveInstalledModsPdf,"TrySaveInstalledModsPdf(string,string?,string?,string,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,string?,IReadOnlyList<ModListItemViewModel>?)",6141,6266,126,private,bool,"string listName, string? version, string? description, string uploaderName, IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>? includedConfigurations, string? gameVersion, IReadOnlyList<ModListItemViewModel>? preFetchedMods = null"
"Method|ManagerDataFolderMenuItem_OnClick(object,RoutedEventArgs)|L6268",Method,ManagerDataFolderMenuItem_OnClick,"ManagerDataFolderMenuItem_OnClick(object,RoutedEventArgs)",6268,6296,29,private,void,"object sender, RoutedEventArgs e"
"Method|ManagerModDbPageMenuItem_OnClick(object,RoutedEventArgs)|L6298",Method,ManagerModDbPageMenuItem_OnClick,"ManagerModDbPageMenuItem_OnClick(object,RoutedEventArgs)",6298,6301,4,private,void,"object sender, RoutedEventArgs e"
"Method|ChangeManagerFolderMenuItem_OnClick(object,RoutedEventArgs)|L6303",Method,ChangeManagerFolderMenuItem_OnClick,"ChangeManagerFolderMenuItem_OnClick(object,RoutedEventArgs)",6303,6424,122,private,void,"object sender, RoutedEventArgs e"
"Method|MoveDirectoryContents(string,string)|L6426",Method,MoveDirectoryContents,"MoveDirectoryContents(string,string)",6426,6488,63,private static,void,"string sourceDir, string targetDir"
Method|HandleResetManagerFolder(string)|L6490,Method,HandleResetManagerFolder,HandleResetManagerFolder(string),6490,6584,95,private,void,string currentFolder
Method|RestartApplication()|L6586,Method,RestartApplication,RestartApplication(),6586,6615,30,private static,void,
"Method|HelpMenuItem_OnClick(object,RoutedEventArgs)|L6617",Method,HelpMenuItem_OnClick,"HelpMenuItem_OnClick(object,RoutedEventArgs)",6617,6628,12,private,void,"object sender, RoutedEventArgs e"
"Method|GuideMenuItem_OnClick(object,RoutedEventArgs)|L6630",Method,GuideMenuItem_OnClick,"GuideMenuItem_OnClick(object,RoutedEventArgs)",6630,6642,13,private,void,"object sender, RoutedEventArgs e"
"Method|ScanForModConfigsMenuItem_OnClick(object,RoutedEventArgs)|L6644",Method,ScanForModConfigsMenuItem_OnClick,"ScanForModConfigsMenuItem_OnClick(object,RoutedEventArgs)",6644,6739,96,private async,void,"object sender, RoutedEventArgs e"
"Method|ManagerUpdateLink_OnRequestNavigate(object,RequestNavigateEventArgs)|L6741",Method,ManagerUpdateLink_OnRequestNavigate,"ManagerUpdateLink_OnRequestNavigate(object,RequestNavigateEventArgs)",6741,6745,5,private,void,"object sender, RequestNavigateEventArgs e"
"Method|DiscordButton_OnClick(object,RoutedEventArgs)|L6747",Method,DiscordButton_OnClick,"DiscordButton_OnClick(object,RoutedEventArgs)",6747,6780,34,private,void,"object sender, RoutedEventArgs e"
"Method|ModUsagePromptLink_OnClick(object,RoutedEventArgs)|L6782",Method,ModUsagePromptLink_OnClick,"ModUsagePromptLink_OnClick(object,RoutedEventArgs)",6782,6787,6,private async,void,"object sender, RoutedEventArgs e"
Method|OpenManagerModDatabasePage()|L6789,Method,OpenManagerModDatabasePage,OpenManagerModDatabasePage(),6789,6817,29,private,void,
"Method|ExperimentalCompReviewMenuItem_OnClick(object,RoutedEventArgs)|L6819",Method,ExperimentalCompReviewMenuItem_OnClick,"ExperimentalCompReviewMenuItem_OnClick(object,RoutedEventArgs)",6819,6879,61,private async,void,"object sender, RoutedEventArgs e"
Method|BuildExperimentalCompReviewMessage(ModCompatibilityCommentsService.ExperimentalCompReviewResult)|L6881,Method,BuildExperimentalCompReviewMessage,BuildExperimentalCompReviewMessage(ModCompatibilityCommentsService.ExperimentalCompReviewResult),6881,6901,21,private static,string,ModCompatibilityCommentsService.ExperimentalCompReviewResult result
Method|FormatExperimentalCompReviewScore(double)|L6903,Method,FormatExperimentalCompReviewScore,FormatExperimentalCompReviewScore(double),6903,6907,5,private static,string,double score
"Method|DeleteCloudAuthMenuItem_OnClick(object,RoutedEventArgs)|L6909",Method,DeleteCloudAuthMenuItem_OnClick,"DeleteCloudAuthMenuItem_OnClick(object,RoutedEventArgs)",6909,6926,18,private async,void,"object sender, RoutedEventArgs e"
Method|ResolveExperimentalCompReviewIdentifier(ModListItemViewModel)|L6928,Method,ResolveExperimentalCompReviewIdentifier,ResolveExperimentalCompReviewIdentifier(ModListItemViewModel),6928,6936,9,private static,string,ModListItemViewModel selectedMod
Method|TryExtractModSlug(string?)|L6938,Method,TryExtractModSlug,TryExtractModSlug(string?),6938,6971,34,private static,string?,string? modDatabasePageUrl
"Method|ClearAllCachesMenuItem_OnClick(object,RoutedEventArgs)|L6973",Method,ClearAllCachesMenuItem_OnClick,"ClearAllCachesMenuItem_OnClick(object,RoutedEventArgs)",6973,7088,116,private,void,"object sender, RoutedEventArgs e"
"Method|RestoreFirebaseAuthBackupMenuItem_OnClick(object,RoutedEventArgs)|L7090",Method,RestoreFirebaseAuthBackupMenuItem_OnClick,"RestoreFirebaseAuthBackupMenuItem_OnClick(object,RoutedEventArgs)",7090,7166,77,private,void,"object sender, RoutedEventArgs e"
"Method|DeleteAllManagerFilesMenuItem_OnClick(object,RoutedEventArgs)|L7168",Method,DeleteAllManagerFilesMenuItem_OnClick,"DeleteAllManagerFilesMenuItem_OnClick(object,RoutedEventArgs)",7168,7239,72,private async,void,"object sender, RoutedEventArgs e"
Method|SwitchToInstalledModsTab()|L7241,Method,SwitchToInstalledModsTab,SwitchToInstalledModsTab(),7241,7245,5,private,void,
Method|PrepareForModlistLoad()|L7247,Method,PrepareForModlistLoad,PrepareForModlistLoad(),7247,7251,5,private,void,
Method|UpdateModlistLoadingUiState()|L7254,Method,UpdateModlistLoadingUiState,UpdateModlistLoadingUiState(),7254,7272,19,private,void,
Method|RefreshDeleteCachedModsMenuHeaderAsync()|L7274,Method,RefreshDeleteCachedModsMenuHeaderAsync,RefreshDeleteCachedModsMenuHeaderAsync(),7274,7292,19,private async,Task,
Method|CalculateDirectorySize(string)|L7294,Method,CalculateDirectorySize,CalculateDirectorySize(string),7294,7353,60,private static,long,string rootDirectory
Method|GetCachedModsDirectory()|L7355,Method,GetCachedModsDirectory,GetCachedModsDirectory(),7355,7358,4,private static,string?,
Method|GetManagerDataDirectory()|L7360,Method,GetManagerDataDirectory,GetManagerDataDirectory(),7360,7363,4,private static,string?,
Method|DeleteAllManagerFiles(string?)|L7365,Method,DeleteAllManagerFiles,DeleteAllManagerFiles(string?),7365,7427,63,private static,ManagerDeletionResult,string? dataDirectory
"Method|AddCandidateDirectory(ISet<string>,string?)|L7429",Method,AddCandidateDirectory,"AddCandidateDirectory(ISet<string>,string?)",7429,7435,7,private static,void,"ISet<string> directories, string? path"
"Method|AddCandidateFile(ISet<string>,string?)|L7437",Method,AddCandidateFile,"AddCandidateFile(ISet<string>,string?)",7437,7443,7,private static,void,"ISet<string> files, string? path"
"Method|TryCombineSpecialFolder(Environment.SpecialFolder,string)|L7445",Method,TryCombineSpecialFolder,"TryCombineSpecialFolder(Environment.SpecialFolder,string)",7445,7459,15,private static,string?,"Environment.SpecialFolder folder, string relativePath"
Method|TryGetSpecialFolderPath(Environment.SpecialFolder)|L7461,Method,TryGetSpecialFolderPath,TryGetSpecialFolderPath(Environment.SpecialFolder),7461,7475,15,private static,string?,Environment.SpecialFolder folder
Method|TryNormalizePath(string?)|L7477,Method,TryNormalizePath,TryNormalizePath(string?),7477,7490,14,private static,string?,string? path
Method|RefreshModsWithErrorHandlingAsync()|L7492,Method,RefreshModsWithErrorHandlingAsync,RefreshModsWithErrorHandlingAsync(),7492,7516,25,private async,Task,
Method|ClearManagerCaches(bool)|L7518,Method,ClearManagerCaches,ClearManagerCaches(bool),7518,7544,27,private static,void,bool preserveModCache
Method|ClearCachedModsDirectory(string)|L7546,Method,ClearCachedModsDirectory,ClearCachedModsDirectory(string),7546,7551,6,private static,void,string cachedModsDirectory
"Method|BuildCacheClearErrorMessage(string,Exception)|L7553",Method,BuildCacheClearErrorMessage,"BuildCacheClearErrorMessage(string,Exception)",7553,7570,18,private static,string,"string context, Exception ex"
Method|OnActiveGameProfileChangedAsync()|L7572,Method,OnActiveGameProfileChangedAsync,OnActiveGameProfileChangedAsync(),7572,7580,9,private async,Task,
"Method|GameProfilesMenuItem_OnSubmenuOpened(object,RoutedEventArgs)|L7582",Method,GameProfilesMenuItem_OnSubmenuOpened,"GameProfilesMenuItem_OnSubmenuOpened(object,RoutedEventArgs)",7582,7586,5,private,void,"object sender, RoutedEventArgs e"
"Method|CreateGameProfileMenuItem_OnClick(object,RoutedEventArgs)|L7588",Method,CreateGameProfileMenuItem_OnClick,"CreateGameProfileMenuItem_OnClick(object,RoutedEventArgs)",7588,7638,51,private async,void,"object sender, RoutedEventArgs e"
"Method|EditGameProfileMenuItem_OnClick(object,RoutedEventArgs)|L7640",Method,EditGameProfileMenuItem_OnClick,"EditGameProfileMenuItem_OnClick(object,RoutedEventArgs)",7640,7670,31,private,void,"object sender, RoutedEventArgs e"
"Method|DeleteGameProfileMenuItem_OnClick(object,RoutedEventArgs)|L7672",Method,DeleteGameProfileMenuItem_OnClick,"DeleteGameProfileMenuItem_OnClick(object,RoutedEventArgs)",7672,7698,27,private async,void,"object sender, RoutedEventArgs e"
"Method|GameProfileMenuItem_OnClick(object,RoutedEventArgs)|L7700",Method,GameProfileMenuItem_OnClick,"GameProfileMenuItem_OnClick(object,RoutedEventArgs)",7700,7714,15,private async,void,"object sender, RoutedEventArgs e"
"Method|SelectDataFolderMenuItem_OnClick(object,RoutedEventArgs)|L7716",Method,SelectDataFolderMenuItem_OnClick,"SelectDataFolderMenuItem_OnClick(object,RoutedEventArgs)",7716,7733,18,private async,void,"object sender, RoutedEventArgs e"
"Method|SelectGameFolderMenuItem_OnClick(object,RoutedEventArgs)|L7735",Method,SelectGameFolderMenuItem_OnClick,"SelectGameFolderMenuItem_OnClick(object,RoutedEventArgs)",7735,7750,16,private,void,"object sender, RoutedEventArgs e"
Method|RefreshDeveloperProfilesMenuEntries()|L7752,Method,RefreshDeveloperProfilesMenuEntries,RefreshDeveloperProfilesMenuEntries(),7752,7790,39,private,void,
Method|RefreshGameProfileMenuItems()|L7792,Method,RefreshGameProfileMenuItems,RefreshGameProfileMenuItems(),7792,7832,41,private,void,
Method|UpdateGameProfileMenuChecks()|L7834,Method,UpdateGameProfileMenuChecks,UpdateGameProfileMenuChecks(),7834,7841,8,private,void,
Method|UpdateActiveGameProfileDisplay()|L7843,Method,UpdateActiveGameProfileDisplay,UpdateActiveGameProfileDisplay(),7843,7860,18,private,void,
Method|UpdateDeveloperProfileMenuChecks()|L7862,Method,UpdateDeveloperProfileMenuChecks,UpdateDeveloperProfileMenuChecks(),7862,7880,19,private,void,
"Method|DeveloperProfileMenuItem_OnClick(object,RoutedEventArgs)|L7882",Method,DeveloperProfileMenuItem_OnClick,"DeveloperProfileMenuItem_OnClick(object,RoutedEventArgs)",7882,7912,31,private async,void,"object sender, RoutedEventArgs e"
"Method|DeveloperProfileManager_OnCurrentProfileChanged(object?,DeveloperProfileChangedEventArgs)|L7914",Method,DeveloperProfileManager_OnCurrentProfileChanged,"DeveloperProfileManager_OnCurrentProfileChanged(object?,DeveloperProfileChangedEventArgs)",7914,7928,15,private,void,"object? sender, DeveloperProfileChangedEventArgs e"
"Method|ExitMenuItem_OnClick(object,RoutedEventArgs)|L7930",Method,ExitMenuItem_OnClick,"ExitMenuItem_OnClick(object,RoutedEventArgs)",7930,7933,4,private,void,"object sender, RoutedEventArgs e"
"Method|ManageServerTargetsMenuItem_OnClick(object,RoutedEventArgs)|L7935",Method,ManageServerTargetsMenuItem_OnClick,"ManageServerTargetsMenuItem_OnClick(object,RoutedEventArgs)",7935,7946,12,private,void,"object sender, RoutedEventArgs e"
"Method|SyncToServerMenuItem_OnClick(object,RoutedEventArgs)|L7948",Method,SyncToServerMenuItem_OnClick,"SyncToServerMenuItem_OnClick(object,RoutedEventArgs)",7948,7997,50,private,void,"object sender, RoutedEventArgs e"
"Method|CreateSftpClientWrapper(ServerTarget,string?,Func<string, HostKeyVerificationResult, Task<bool>>)|L7999",Method,CreateSftpClientWrapper,"CreateSftpClientWrapper(ServerTarget,string?,Func<string, HostKeyVerificationResult, Task<bool>>)",7999,8005,7,private,ISftpClientWrapper,"ServerTarget target, string? password, Func<string, HostKeyVerificationResult, Task<bool>> hostKeyVerifier"
"Method|TestServerConnectionAsync(ServerTarget,string?,Func<string, HostKeyVerificationResult, Task<bool>>)|L8007",Method,TestServerConnectionAsync,"TestServerConnectionAsync(ServerTarget,string?,Func<string, HostKeyVerificationResult, Task<bool>>)",8007,8017,11,private async,Task<bool>,"ServerTarget target, string? password, Func<string, HostKeyVerificationResult, Task<bool>> hostKeyVerifier"
"Method|ShowHostKeyVerificationAsync(string,HostKeyVerificationResult)|L8019",Method,ShowHostKeyVerificationAsync,"ShowHostKeyVerificationAsync(string,HostKeyVerificationResult)",8019,8032,14,private async,Task<bool>,"string fingerprint, HostKeyVerificationResult verificationResult"
Method|UpdateSyncToServerMenuState()|L8034,Method,UpdateSyncToServerMenuState,UpdateSyncToServerMenuState(),8034,8039,6,private,void,
Method|TryEnsureDataBackupBeforeLaunchAsync()|L8041,Method,TryEnsureDataBackupBeforeLaunchAsync,TryEnsureDataBackupBeforeLaunchAsync(),8041,8080,40,private async,Task<bool>,
"Method|LaunchGameButton_OnClick(object,RoutedEventArgs)|L8082",Method,LaunchGameButton_OnClick,"LaunchGameButton_OnClick(object,RoutedEventArgs)",8082,8162,81,private async,void,"object sender, RoutedEventArgs e"
"Method|SetCustomShortcutMenuItem_OnClick(object,RoutedEventArgs)|L8164",Method,SetCustomShortcutMenuItem_OnClick,"SetCustomShortcutMenuItem_OnClick(object,RoutedEventArgs)",8164,8238,75,private,void,"object sender, RoutedEventArgs e"
"Method|RestoreDataFolderMenuItem_OnSubmenuOpened(object,RoutedEventArgs)|L8240",Method,RestoreDataFolderMenuItem_OnSubmenuOpened,"RestoreDataFolderMenuItem_OnSubmenuOpened(object,RoutedEventArgs)",8240,8347,108,private,void,"object sender, RoutedEventArgs e"
"Method|RestoreDataFolderMenuItem_OnBackupClick(object,RoutedEventArgs)|L8349",Method,RestoreDataFolderMenuItem_OnBackupClick,"RestoreDataFolderMenuItem_OnBackupClick(object,RoutedEventArgs)",8349,8372,24,private async,void,"object sender, RoutedEventArgs e"
"Method|OpenDataBackupDirectoryMenuItem_OnClick(object?,RoutedEventArgs)|L8374",Method,OpenDataBackupDirectoryMenuItem_OnClick,"OpenDataBackupDirectoryMenuItem_OnClick(object?,RoutedEventArgs)",8374,8412,39,private,void,"object? sender, RoutedEventArgs e"
"Method|ChangeBackupLocationMenuItem_OnClick(object?,RoutedEventArgs)|L8414",Method,ChangeBackupLocationMenuItem_OnClick,"ChangeBackupLocationMenuItem_OnClick(object?,RoutedEventArgs)",8414,8456,43,private,void,"object? sender, RoutedEventArgs e"
"Method|DeleteDataFolderBackupsMenuItem_OnClick(object?,RoutedEventArgs)|L8458",Method,DeleteDataFolderBackupsMenuItem_OnClick,"DeleteDataFolderBackupsMenuItem_OnClick(object?,RoutedEventArgs)",8458,8526,69,private,void,"object? sender, RoutedEventArgs e"
"Method|RestoreBackupMenuItem_OnSubmenuOpened(object,RoutedEventArgs)|L8528",Method,RestoreBackupMenuItem_OnSubmenuOpened,"RestoreBackupMenuItem_OnSubmenuOpened(object,RoutedEventArgs)",8528,8600,73,private,void,"object sender, RoutedEventArgs e"
"Method|RestoreBackupMenuItem_OnBackupClick(object,RoutedEventArgs)|L8602",Method,RestoreBackupMenuItem_OnBackupClick,"RestoreBackupMenuItem_OnBackupClick(object,RoutedEventArgs)",8602,8615,14,private async,void,"object sender, RoutedEventArgs e"
"Method|RestoreBackupAsync(string,bool)|L8617",Method,RestoreBackupAsync,"RestoreBackupAsync(string,bool)",8617,8651,35,private async,Task,"string backupPath, bool restoreConfigurations"
Method|RestoreDataBackupAsync(DataFolderBackupSummary)|L8653,Method,RestoreDataBackupAsync,RestoreDataBackupAsync(DataFolderBackupSummary),8653,8711,59,private async,Task,DataFolderBackupSummary summary
Method|CreateDataBackupProgressReporter(string)|L8713,Method,CreateDataBackupProgressReporter,CreateDataBackupProgressReporter(string),8713,8723,11,private,IProgress<DataFolderBackupProgress>,string fallbackMessage
Method|ShowDataBackupOverlay(string)|L8725,Method,ShowDataBackupOverlay,ShowDataBackupOverlay(string),8725,8730,6,private,void,string message
Method|HideDataBackupOverlay()|L8732,Method,HideDataBackupOverlay,HideDataBackupOverlay(),8732,8737,6,private,void,
"Method|BeginModlistInstallUi(int,string)|L8739",Method,BeginModlistInstallUi,"BeginModlistInstallUi(int,string)",8739,8747,9,private,void,"int totalSteps, string message"
"Method|UpdateModlistInstallUi(string,double?,double?)|L8749",Method,UpdateModlistInstallUi,"UpdateModlistInstallUi(string,double?,double?)",8749,8759,11,private,void,"string status, double? stepPercent, double? bytesPerSecond"
Method|CompleteModlistInstallStep(string)|L8761,Method,CompleteModlistInstallStep,CompleteModlistInstallStep(string),8761,8769,9,private,void,string status
Method|EndModlistInstallUi()|L8771,Method,EndModlistInstallUi,EndModlistInstallUi(),8771,8779,9,private,void,
Method|ClampPercent(double?)|L8781,Method,ClampPercent,ClampPercent(double?),8781,8785,5,private static,double,double? value
Method|UpdateModlistDownloadSpeed(double?)|L8787,Method,UpdateModlistDownloadSpeed,UpdateModlistDownloadSpeed(double?),8787,8798,12,private,void,double? bytesPerSecond
Method|FormatDownloadSpeed(double)|L8800,Method,FormatDownloadSpeed,FormatDownloadSpeed(double),8800,8813,14,private static,string,double bytesPerSecond
Method|CreateModlistInstallProgressReporter(string)|L8815,Method,CreateModlistInstallProgressReporter,CreateModlistInstallProgressReporter(string),8815,8825,11,private,IProgress<ModUpdateProgress>,string modDisplayName
